2,F,N,70
2,G,N,71
2,H,N,72
2,I,N,73
2,J,N,74
2,K,N,75
2,L,N,76
2,M,N,77
2,N,N,78
2,O,N,79
2,P,N,80
2,Q,N,81
2,R,N,82
2,S,N,83
2,T,N,84
2,U,N,85
2,V,N,86
2,W,N,87
2,X,N,88
2,Y,N,89
2,Z,N,90
2,[,N,91
2,\,N,92
2,],N,93
2,^,N,94
2,_,N,95
2,`,N,96
2,a,N,97
2,b,N,98
2,c,N,99
2,d,N,100
2,e,N,101
2,f,N,102
2,g,N,103
2,h,N,104
2,I,N,105
2,j,N,106
2,k,N,107
2,l,N,108
2,m,N,109
2,n,N,110
2,o,N,111
2,p,N,112
2,q,N,113
2,r,N,114
2,s,N,115
2,t,N,116
2,u,N,117
2,v,N,118
2,w,N,119
2,x,N,120
2,y,N,121
2,z,N,122
2,{,N,123
2,|,N,124
2,},N,125
2,~,N,126
2,DEL,N,127
3,NUL,N,0
3,SOH,N,1
3,STX,N,2
3,ETX,N,3
3,EOT,N,4
3,ENQ,N,5
3,ACK,N,6
3,BEL,N,7
3,BS,N,8
3,HT,N,9
3,LF,N,10
3,VT,N,11
3,FF,N,12
3,CR,N,13
3,SO,N,14
3,SI,N,15
3,DLE,N,16
3,DC1,N,17
3,DC2,N,18
3,DC2,N,19
3,DC4,N,20
3,NAK,N,21
3,SYN,N,22
3,ETB,N,23
3,CAN,N,24
3,EM,N,25
3,SUB,N,26
3,ESC,N,27
3,FS,N,28
3,GS,N,29
3,RS,N,30
3,US,N,31
3,\s,N,32
3,!,N,33
3,“,N,34
3,#,N,35
3,$,N,36
3,%,N,37
3,&,N,38
3,',N,39
3,(,N,40
3,),N,41
3,*,N,42
3,Plus sign,N,43
3,COMMA,N,44
3,minus sign,N,45
3,.,N,46
3,/,N,47
3,0,1,48
3,1,1,49
3,2,1,50
3,3,1,51
3,4,1,52
3,5,1,53
3,6,1,54
3,7,1,55
3,8,1,56
3,9,1,57
3,:,N,58
3,;,N,59
3,<,N,60
3,equality,N,61
3,>,N,62
3,?,N,63
3,@,N,64
3,A,N,65
3,B,N,66
3,C,N,67
3,D,N,68
3,E,N,69
3,F,N,70
3,G,N,71
3,H,N,72
3,I,N,73
3,J,N,74
3,K,N,75
3,L,N,76
3,M,N,77
3,N,N,78
3,O,N,79
3,P,N,80
3,Q,N,81
3,R,N,82
3,S,N,83
3,T,N,84
3,U,N,85
3,V,N,86
3,W,N,87
3,X,N,88
3,Y,N,89
3,Z,N,90
3,[,N,91
3,\,N,92
3,],N,93
3,^,N,94
3,_,N,95
3,`,N,96
3,a,N,97
3,b,N,98
3,c,N,99
3,d,N,100
3,e,N,101
3,f,N,102
3,g,N,103
3,h,N,104
3,I,N,105
3,j,N,106
3,k,N,107
3,l,N,108
3,m,N,109
3,n,N,110
3,o,N,111
3,p,N,112
3,q,N,113
3,r,N,114
3,s,N,115
3,t,N,116
3,u,N,117
3,v,N,118
3,w,N,119
3,x,N,120
3,y,N,121
3,z,N,122
3,{,N,123
3,|,N,124
3,},N,125
3,~,N,126
3,DEL,N,127
4,NUL,N,0
4,SOH,N,1
4,STX,N,2
4,ETX,N,3
4,EOT,N,4
4,ENQ,N,5
4,ACK,N,6
4,BEL,N,7
4,BS,N,8
4,HT,N,9
4,LF,N,10
4,VT,N,11
4,FF,N,12
4,CR,N,13
4,SO,N,14
4,SI,N,15
4,DLE,N,16
4,DC1,N,17
4,DC2,N,18
4,DC2,N,19
4,DC4,N,20
4,NAK,N,21
4,SYN,N,22
4,ETB,N,23
4,CAN,N,24
4,EM,N,25
4,SUB,N,26
4,ESC,N,27
4,FS,N,28
4,GS,N,29
4,RS,N,30
4,US,N,31
4,\s,N,32
4,!,N,33
4,“,N,34
4,#,N,35
4,$,N,36
4,%,N,37
4,&,N,38
4,',N,39
4,(,N,40
4,),N,41
4,*,N,42
4,Plus sign,N,43
4,COMMA,N,44
4,minus sign,N,45
4,.,N,46
4,/,N,47
4,0,7,48
4,1,7,49
4,2,7,50
4,3,7,51
4,4,7,52
4,5,7,53
4,6,7,54
4,7,7,55
4,8,7,56
4,9,7,57
4,:,N,58
4,;,N,59
4,<,N,60
4,equality,N,61
4,>,N,62
4,?,N,63
4,@,N,64
4,A,N,65
4,B,N,66
4,C,N,67
4,D,N,68
4,E,6,69
4,F,N,70
4,G,N,71
4,H,N,72
4,I,N,73
4,J,N,74
4,K,N,75
4,L,N,76
4,M,N,77
4,N,N,78
4,O,N,79
4,P,N,80
4,Q,N,81
4,R,N,82
4,S,N,83
4,T,N,84
4,U,N,85
4,V,N,86
4,W,N,87
4,X,N,88
4,Y,N,89
4,Z,N,90
4,[,N,91
4,\,N,92
4,],N,93
4,^,N,94
4,_,N,95
4,`,N,96
4,a,N,97
4,b,N,98
4,c,N,99
4,d,N,100
4,e,6,101
4,f,N,102
4,g,N,103
4,h,N,104
4,I,N,105
4,j,N,106
4,k,N,107
4,l,N,108
4,m,N,109
4,n,N,110
4,o,N,111
4,p,N,112
4,q,N,113
4,r,N,114
4,s,N,115
4,t,N,116
4,u,N,117
4,v,N,118
4,w,N,119
4,x,N,120
4,y,N,121
4,z,N,122
4,{,N,123
4,|,N,124
4,},N,125
4,~,N,126
4,DEL,N,127
5,NUL,N,0
5,SOH,N,1
5,STX,N,2
5,ETX,N,3
5,EOT,N,4
5,ENQ,N,5
5,ACK,N,6
5,BEL,N,7
5,BS,N,8
5,HT,N,9
5,LF,N,10
5,VT,N,11
5,FF,N,12
5,CR,N,13
5,SO,N,14
5,SI,N,15
5,DLE,N,16
5,DC1,N,17
5,DC2,N,18
5,DC2,N,19
5,DC4,N,20
5,NAK,N,21
5,SYN,N,22
5,ETB,N,23
5,CAN,N,24
5,EM,N,25
5,SUB,N,26
5,ESC,N,27
5,FS,N,28
5,GS,N,29
5,RS,N,30
5,US,N,31
5,\s,N,32
5,!,N,33
5,“,N,34
5,#,N,35
5,$,N,36
5,%,N,37
5,&,N,38
5,',N,39
5,(,N,40
5,),N,41
5,*,N,42
5,Plus sign,N,43
5,COMMA,N,44
5,minus sign,N,45
5,.,N,46
5,/,N,47
5,0,N,48
5,1,N,49
5,2,N,50
5,3,N,51
5,4,N,52
5,5,N,53
5,6,N,54
5,7,N,55
5,8,N,56
5,9,N,57
5,:,N,58
5,;,N,59
5,<,N,60
5,equality,N,61
5,>,N,62
5,?,N,63
5,@,N,64
5,A,N,65
5,B,N,66
5,C,N,67
5,D,N,68
5,E,N,69
5,F,N,70
5,G,N,71
5,H,N,72
5,I,N,73
5,J,N,74
5,K,N,75
5,L,N,76
5,M,N,77
5,N,N,78
5,O,N,79
5,P,N,80
5,Q,N,81
5,R,N,82
5,S,N,83
5,T,N,84
5,U,N,85
5,V,N,86
5,W,N,87
5,X,N,88
5,Y,N,89
5,Z,N,90
5,[,N,91
5,\,N,92
5,],N,93
5,^,N,94
5,_,N,95
5,`,N,96
5,a,N,97
5,b,N,98
5,c,N,99
5,d,N,100
5,e,N,101
5,f,N,102
5,g,N,103
5,h,N,104
5,I,N,105
5,j,N,106
5,k,N,107
5,l,N,108
5,m,N,109
5,n,N,110
5,o,N,111
5,p,N,112
5,q,N,113
5,r,N,114
5,s,N,115
5,t,N,116
5,u,N,117
5,v,N,118
5,w,N,119
5,x,N,120
5,y,N,121
5,z,N,122
5,{,N,123
5,|,N,124
5,},N,125
5,~,N,126
5,DEL,N,127
6,NUL,N,0
6,SOH,N,1
6,STX,N,2
6,ETX,N,3
6,EOT,N,4
6,ENQ,N,5
6,ACK,N,6
6,BEL,N,7
6,BS,N,8
6,HT,N,9
6,LF,N,10
6,VT,N,11
6,FF,N,12
6,CR,N,13
6,SO,N,14
6,SI,N,15
6,DLE,N,16
6,DC1,N,17
6,DC2,N,18
6,DC2,N,19
6,DC4,N,20
6,NAK,N,21
6,SYN,N,22
6,ETB,N,23
6,CAN,N,24
6,EM,N,25
6,SUB,N,26
6,ESC,N,27
6,FS,N,28
6,GS,N,29
6,RS,N,30
6,US,N,31
6,\s,N,32
6,!,N,33
6,“,N,34
6,#,N,35
6,$,N,36
6,%,N,37
6,&,N,38
6,',N,39
6,(,N,40
6,),N,41
6,*,N,42
6,Plus sign,8,43
6,COMMA,N,44
6,minus sign,8,45
6,.,N,46
6,/,N,47
6,0,9,48
6,1,9,49
6,2,9,50
6,3,9,51
6,4,9,52
6,5,9,53
6,6,9,54
6,7,9,55
6,8,9,56
6,9,9,57
6,:,N,58
6,;,N,59
6,<,N,60
6,equality,N,61
6,>,N,62
6,?,N,63
6,@,N,64
6,A,N,65
6,B,N,66
6,C,N,67
6,D,N,68
6,E,N,69
6,F,N,70
6,G,N,71
6,H,N,72
6,I,N,73
6,J,N,74
6,K,N,75
6,L,N,76
6,M,N,77
6,N,N,78
6,O,N,79
6,P,N,80
6,Q,N,81
6,R,N,82
6,S,N,83
6,T,N,84
6,U,N,85
6,V,N,86
6,W,N,87
6,X,N,88
6,Y,N,89
6,Z,N,90
6,[,N,91
6,\,N,92
6,],N,93
6,^,N,94
6,_,N,95
6,`,N,96
6,a,N,97
6,b,N,98
6,c,N,99
6,d,N,100
6,e,N,101
6,f,N,102
6,g,N,103
6,h,N,104
6,I,N,105
6,j,N,106
6,k,N,107
6,l,N,108
6,m,N,109
6,n,N,110
6,o,N,111
6,p,N,112
6,q,N,113
6,r,N,114
6,s,N,115
6,t,N,116
6,u,N,117
6,v,N,118
6,w,N,119
6,x,N,120
6,y,N,121
6,z,N,122
6,{,N,123
6,|,N,124
6,},N,125
6,~,N,126
6,DEL,N,127
7,NUL,N,0
7,SOH,N,1
7,STX,N,2
7,ETX,N,3
7,EOT,N,4
7,ENQ,N,5
7,ACK,N,6
7,BEL,N,7
7,BS,N,8
7,HT,N,9
7,LF,N,10
7,VT,N,11
7,FF,N,12
7,CR,N,13
7,SO,N,14
7,SI,N,15
7,DLE,N,16
7,DC1,N,17
7,DC2,N,18
7,DC2,N,19
7,DC4,N,20
7,NAK,N,21
7,SYN,N,22
7,ETB,N,23
7,CAN,N,24
7,EM,N,25
7,SUB,N,26
7,ESC,N,27
7,FS,N,28
7,GS,N,29
7,RS,N,30
7,US,N,31
7,\s,N,32
7,!,N,33
7,“,N,34
7,#,N,35
7,$,N,36
7,%,N,37
7,&,N,38
7,',N,39
7,(,N,40
7,),N,41
7,*,N,42
7,Plus sign,N,43
7,COMMA,N,44
7,minus sign,N,45
7,.,N,46
7,/,N,47
7,0,7,48
7,1,7,49
7,2,7,50
7,3,7,51
7,4,7,52
7,5,7,53
7,6,7,54
7,7,7,55
7,8,7,56
7,9,7,57
7,:,N,58
7,;,N,59
7,<,N,60
7,equality,N,61
7,>,N,62
7,?,N,63
7,@,N,64
7,A,N,65
7,B,N,66
7,C,N,67
7,D,N,68
7,E,6,69
7,F,N,70
7,G,N,71
7,H,N,72
7,I,N,73
7,J,N,74
7,K,N,75
7,L,N,76
7,M,N,77
7,N,N,78
7,O,N,79
7,P,N,80
7,Q,N,81
7,R,N,82
7,S,N,83
7,T,N,84
7,U,N,85
7,V,N,86
7,W,N,87
7,X,N,88
7,Y,N,89
7,Z,N,90
7,[,N,91
7,\,N,92
7,],N,93
7,^,N,94
7,_,N,95
7,`,N,96
7,a,N,97
7,b,N,98
7,c,N,99
7,d,N,100
7,e,6,101
7,f,N,102
7,g,N,103
7,h,N,104
7,I,N,105
7,j,N,106
7,k,N,107
7,l,N,108
7,m,N,109
7,n,N,110
7,o,N,111
7,p,N,112
7,q,N,113
7,r,N,114
7,s,N,115
7,t,N,116
7,u,N,117
7,v,N,118
7,w,N,119
7,x,N,120
7,y,N,121
7,z,N,122
7,{,N,123
7,|,N,124
7,},N,125
7,~,N,126
7,DEL,N,127
8,NUL,N,0
8,SOH,N,1
8,STX,N,2
8,ETX,N,3
8,EOT,N,4
8,ENQ,N,5
8,ACK,N,6
8,BEL,N,7
8,BS,N,8
8,HT,N,9
8,LF,N,10
8,VT,N,11
8,FF,N,12
8,CR,N,13
8,SO,N,14
8,SI,N,15
8,DLE,N,16
8,DC1,N,17
8,DC2,N,18
8,DC2,N,19
8,DC4,N,20
8,NAK,N,21
8,SYN,N,22
8,ETB,N,23
8,CAN,N,24
8,EM,N,25
8,SUB,N,26
8,ESC,N,27
8,FS,N,28
8,GS,N,29
8,RS,N,30
8,US,N,31
8,\s,N,32
8,!,N,33
8,“,N,34
8,#,N,35
8,$,N,36
8,%,N,37
8,&,N,38
8,',N,39
8,(,N,40
8,),N,41
8,*,N,42
8,Plus sign,N,43
8,COMMA,N,44
8,minus sign,N,45
8,.,N,46
8,/,N,47
8,0,9,48
8,1,9,49
8,2,9,50
8,3,9,51
8,4,9,52
8,5,9,53
8,6,9,54
8,7,9,55
8,8,9,56
8,9,9,57
8,:,N,58
8,;,N,59
8,<,N,60
8,equality,N,61
8,>,N,62
8,?,N,63
8,@,N,64
8,A,N,65
8,B,N,66
8,C,N,67
8,D,N,68
8,E,N,69
8,F,N,70
8,G,N,71
8,H,N,72
8,I,N,73
8,J,N,74
8,K,N,75
8,L,N,76
8,M,N,77
8,N,N,78
8,O,N,79
8,P,N,80
8,Q,N,81
8,R,N,82
8,S,N,83
8,T,N,84
8,U,N,85
8,V,N,86
8,W,N,87
8,X,N,88
8,Y,N,89
8,Z,N,90
8,[,N,91
8,\,N,92
8,],N,93
8,^,N,94
8,_,N,95
8,`,N,96
8,a,N,97
8,b,N,98
8,c,N,99
8,d,N,100
8,e,N,101
8,f,N,102
8,g,N,103
8,h,N,104
8,I,N,105
8,j,N,106
8,k,N,107
8,l,N,108
8,m,N,109
8,n,N,110
8,o,N,111
8,p,N,112
8,q,N,113
8,r,N,114
8,s,N,115
8,t,N,116
8,u,N,117
8,v,N,118
8,w,N,119
8,x,N,120
8,y,N,121
8,z,N,122
8,{,N,123
8,|,N,124
8,},N,125
8,~,N,126
8,DEL,N,127
9,NUL,N,0
9,SOH,N,1
9,STX,N,2
9,ETX,N,3
9,EOT,N,4
9,ENQ,N,5
9,ACK,N,6
9,BEL,N,7
9,BS,N,8
9,HT,N,9
9,LF,N,10
9,VT,N,11
9,FF,N,12
9,CR,N,13
9,SO,N,14
9,SI,N,15
9,DLE,N,16
9,DC1,N,17
9,DC2,N,18
9,DC2,N,19
9,DC4,N,20
9,NAK,N,21
9,SYN,N,22
9,ETB,N,23
9,CAN,N,24
9,EM,N,25
9,SUB,N,26
9,ESC,N,27
9,FS,N,28
9,GS,N,29
9,RS,N,30
9,US,N,31
9,\s,N,32
9,!,N,33
9,“,N,34
9,#,N,35
9,$,N,36
9,%,N,37
9,&,N,38
9,',N,39
9,(,N,40
9,),N,41
9,*,N,42
9,Plus sign,N,43
9,COMMA,N,44
9,minus sign,N,45
9,.,N,46
9,/,N,47
9,0,9,48
9,1,9,49
9,2,9,50
9,3,9,51
9,4,9,52
9,5,9,53
9,6,9,54
9,7,9,55
9,8,9,56
9,9,9,57
9,:,N,58
9,;,N,59
9,<,N,60
9,equality,N,61
9,>,N,62
9,?,N,63
9,@,N,64
9,A,N,65
9,B,N,66
9,C,N,67
9,D,N,68
9,E,N,69
9,F,N,70
9,G,N,71
9,H,N,72
9,I,N,73
9,J,N,74
9,K,N,75
9,L,N,76
9,M,N,77
9,N,N,78
9,O,N,79
9,P,N,80
9,Q,N,81
9,R,N,82
9,S,N,83
9,T,N,84
9,U,N,85
9,V,N,86
9,W,N,87
9,X,N,88
9,Y,N,89
9,Z,N,90
9,[,N,91
9,\,N,92
9,],N,93
9,^,N,94
9,_,N,95
9,`,N,96
9,a,N,97
9,b,N,98
9,c,N,99
9,d,N,100
9,e,N,101
9,f,N,102
9,g,N,103
9,h,N,104
9,I,N,105
9,j,N,106
9,k,N,107
9,l,N,108
9,m,N,109
9,n,N,110
9,o,N,111
9,p,N,112
9,q,N,113
9,r,N,114
9,s,N,115
9,t,N,116
9,u,N,117
9,v,N,118
9,w,N,119
9,x,N,120
9,y,N,121
9,z,N,122
9,{,N,123
9,|,N,124
9,},N,125
9,~,N,126
9,DEL,N,127
